case_id,reynolds,aoa,eval_point_in_envelope,w_surr_03_fired,pred_cl,pred_cd,ref_cl,ref_cd,err_cl,err_cd
airFoil2D_SST_45.011_11.975_3.184_4.167_15.877,2904282.444174126,11.975,False,True,1.333299082959041,0.0366493710909199,1.445914433147349,0.021773668457416687,0.11261535018830804,0.01487570263350321
airFoil2D_SST_34.55_9.924_0.765_3.332_0.0_6.065,2229298.581373798,9.924,False,True,1.3244500678926343,0.013746212670274593,1.0930920794603343,0.016135827969592047,0.23135798843230004,0.002389615299317454
airFoil2D_SST_92.369_8.861_2.409_3.533_0.0_16.73,5960002.334671965,8.860999999999999,False,True,1.40630754245562,-0.10307771942868965,1.0777603139772818,0.013157057285884503,0.32854722847833817,0.11623477671457416
airFoil2D_SST_86.207_1.627_2.492_4.557_9.268,5562406.4487551665,1.627,False,True,0.5487315959774747,-0.10313189871849776,0.46841633219879386,0.008056226302640208,0.08031526377868081,0.11118812502113797
airFoil2D_SST_43.501_10.071_4.641_5.09_13.543,2806851.449734923,10.071,False,True,1.3313819354273557,0.03296548239865826,1.4758602860713477,0.019388137556772628,0.14447835064399195,0.013577344841885636
airFoil2D_SST_84.129_6.313_2.832_5.727_1.0_9.564,5428325.914685855,6.312999999999999,False,True,1.0631590187746458,-0.0842964357033314,0.9482683300039471,0.010074058483390299,0.11489068877069875,0.09437049418672169
airFoil2D_SST_34.601_4.176_5.939_6.481_11.039,2232589.2970800227,4.176,False,True,0.9891587335892661,0.012838218315060004,1.157587724064926,0.014506148152494625,0.16842899047565985,0.0016679298374346202
airFoil2D_SST_45.576_6.785_5.522_6.116_11.275,2940738.412292105,6.785,False,True,1.1462700696421382,-0.024685157483549602,1.3512620337434302,0.01551737326050673,0.20499196410129206,0.04020253074405633
airFoil2D_SST_42.444_-2.735_2.719_5.132_0.0_18.918,2738649.753627482,-2.735,False,True,0.03325451496965884,0.04864494992977417,-0.05645048689712332,0.010886259776347582,0.08970500186678215,0.03775869015342659
airFoil2D_SST_33.263_-1.073_1.438_5.145_15.567,2146256.402669657,-1.073,False,True,0.2564152491510774,-0.01662076562574938,0.03791854868351973,0.010360498436288824,0.21849670046755765,0.026981264062038202
airFoil2D_SST_35.486_8.246_3.212_7.038_0.0_8.761,2289692.893158628,8.246,False,True,1.2596307078817084,0.012282690181903227,1.2034310749779322,0.01371342176820263,0.056199632903776164,0.0014307315862994024
airFoil2D_SST_37.536_7.045_1.679_6.067_0.0_9.211,2421966.7597813862,7.045,False,True,1.0665917823885376,0.0022876813819650843,0.9160441780359793,0.011575707306965083,0.15054760435255832,0.009288025924999999
airFoil2D_SST_38.382_-2.604_2.772_5.791_0.0_9.112,2476553.92620229,-2.6040000000000005,False,True,0.10280159584141721,-0.030318445609181927,-0.030637242728613914,0.008971730275006144,0.13343883857003114,0.03929017588418807
airFoil2D_SST_40.39_-2.548_1.735_6.956_1.0_14.447,2606117.791655216,-2.5479999999999996,False,True,-0.040308555307193156,-0.04113488877212382,-0.09501345593577748,0.00985701400264696,0.054704900628584324,0.05099190277477078
airFoil2D_SST_83.668_-0.154_1.841_7.055_1.0_10.304,5398580.425655079,-0.154,False,True,0.2623530926019122,-0.09124643072145333,0.17945751127395737,0.00790343796541127,0.08289558132795483,0.0991498686868646
airFoil2D_SST_31.577_2.75_2.604_4.088_17.312,2037469.2128521109,2.75,False,True,0.6952579523912251,0.10054410013855582,0.5267117584937375,0.011948651328082958,0.1685461938974876,0.08859544881047286
airFoil2D_SST_35.112_7.306_1.701_4.965_1.0_14.943,2265560.977979647,7.305999999999999,False,True,1.1119526587133173,-0.028752676568587515,0.893651275898365,0.013248255392065554,0.21830138281495226,0.04200093196065307
airFoil2D_SST_34.112_-0.415_3.388_0.0_19.649,2201037.140602692,-0.415,False,True,0.36509116741602254,0.14911325136239123,-0.03693078771371435,0.01136834673553997,0.4020219551297369,0.13774490462685127
airFoil2D_SST_84.367_14.837_0.843_4.812_12.138,5443682.5879815705,14.837000000000002,False,True,1.7909691449706973,0.0014634402367976473,1.5576073223721687,0.02196028032331838,0.23336182259852856,0.020496840086520734
airFoil2D_SST_36.716_13.365_2.832_4.656_6.353,2369057.213132283,13.364999999999998,False,True,1.7612988744536358,0.027329954310367027,1.5486517251708338,0.03142219280019565,0.21264714928280193,0.00409223848982862
airFoil2D_SST_78.532_2.95_3.563_6.242_1.0_17.015,5067185.996887037,2.95,False,True,0.6315707520081473,0.012528392184574813,0.642714641969619,0.010609720595754473,0.011143889961471753,0.00191867158882034
airFoil2D_SST_40.175_10.442_1.962_3.054_0.0_6.878,2592245.1666191705,10.442,False,True,1.3820354604050982,0.00534465005212148,1.2239671330230621,0.015338253721834245,0.15806832738203602,0.009993603669712765
airFoil2D_SST_39.064_11.865_5.605_6.208_12.05,2520559.1832933733,11.865,False,True,1.6176425223113478,0.03848107448557686,1.709288517344066,0.027027980390842702,0.0916459950327182,0.011453094094734158
airFoil2D_SST_31.803_7.291_3.243_6.962_0.0_10.641,2052051.6000993026,7.291,False,True,1.1743924911790717,0.016003148981397278,1.1005071523669256,0.013451833661166845,0.0738853388121461,0.0025513153202304326
airFoil2D_SST_85.062_9.693_0.727_6.947_0.0_17.293,5488526.654958554,9.692999999999998,False,True,1.2089766187188236,-0.03152427756624332,1.059142222648621,0.013559512646873283,0.14983439607020266,0.045083790213116606
airFoil2D_SST_81.593_1.477_4.456_6.219_9.635,5264693.463097896,1.477,False,True,0.658265693087369,-0.05919488674218179,0.7556493171665297,0.00912286989169232,0.09738362407916068,0.06831775663387411
airFoil2D_SST_41.234_3.266_1.07_5.786_0.0_14.875,2660575.910401366,3.266,False,True,0.5634370998067226,-0.007113984864372647,0.44018283363187016,0.010427597505587274,0.12325426617485247,0.01754158236995992
airFoil2D_SST_34.539_5.856_1.783_2.332_5.584,2228588.819162652,5.856,False,True,1.037355840630771,0.06239857540883523,0.8092102788844512,0.010469532533545588,0.22814556174631984,0.05192904287528964
airFoil2D_SST_78.079_9.32_4.225_3.07_14.673,5037956.698555276,9.32,False,True,1.3550091124551755,-0.05960337291391368,1.3652743201237003,0.015380622283259504,0.01026520766852479,0.07498399519717319
airFoil2D_SST_78.101_6.186_0.788_6.718_0.0_18.961,5039376.222977569,6.186,False,True,0.7163766514457549,-0.0012474249767356893,0.6999994435083465,0.011511283770732704,0.016377207937408378,0.012758708747468393
airFoil2D_SST_91.707_-1.557_3.933_4.731_0.0_12.944,5917287.55432842,-1.557,False,True,0.3914291424965608,-0.12193868047243683,0.15240359469123704,0.008422051298998083,0.23902554780532376,0.13036073177143492
airFoil2D_SST_87.491_11.397_2.605_5.288_1.0_15.864,5645255.055947177,11.397,False,True,1.6071803641462383,-0.05368826433140961,1.3673347105457354,0.0166832240423462,0.23984565360050292,0.07037148837375581
airFoil2D_SST_38.797_3.751_1.748_7.04_0.0_19.453,2503331.3187137265,3.7509999999999994,False,True,0.6699551598533395,0.08530074173570093,0.528923472089668,0.012332759209266353,0.1410316877636716,0.07296798252643458
airFoil2D_SST_31.468_13.713_3.339_3.51_6.993,2030436.1145780226,13.712999999999997,False,True,1.857629094551697,0.0344570405147477,1.6203531721779667,0.02925499566613931,0.23727592237373019,0.005202044848608388
airFoil2D_SST_88.052_-0.854_1.625_0.0_12.894,5681452.92871565,-0.854,False,True,0.18914143183184137,-0.1295730141433185,-0.09203078694010892,0.008217802704479122,0.2811722187719503,0.13779081684779762
airFoil2D_SST_33.272_14.436_4.837_2.403_9.237,2146837.1172060496,14.436,False,True,1.9304443278763226,0.044906276379444374,1.775222131310344,0.030501822150915767,0.15522219656597858,0.014404454228528606
airFoil2D_SST_46.058_10.548_1.983_6.7_0.0_8.079,2971838.9019077974,10.548,False,True,1.320649529996698,-0.020101486248962963,1.3034306191344862,0.015381400430104665,0.017218910862211834,0.03548288667906763
airFoil2D_SST_81.578_11.408_1.805_4.789_16.271,5263725.605537242,11.407999999999998,False,True,1.4474452075194715,0.0012993697584252617,1.3313810997801636,0.01649896913276893,0.11606410773930786,0.015199599374343668
airFoil2D_SST_85.127_5.859_1.916_4.91_7.26,5492720.704388055,5.859,False,True,0.9872370630374753,-0.08404441553539,0.8677450539204783,0.009311616766421015,0.11949200911699698,0.09335603230181101
airFoil2D_SST_43.169_8.874_0.517_5.487_13.672,2785429.535725774,8.874,False,True,1.0671796514605552,-0.04627207899925159,0.9861467235478886,0.013328236491980778,0.08103292791266659,0.05960031549123237
airFoil2D_SST_36.564_-3.341_0.981_5.647_1.0_9.449,2359249.589850986,-3.341,False,True,-0.03145621910084684,-0.07109085494399303,-0.2763627833303798,0.009171822159775692,0.24490656422953294,0.08026267710376872
airFoil2D_SST_86.027_-3.133_3.068_6.365_14.244,5550792.1580273155,-3.1330000000000005,False,True,0.02526333104235512,-0.05678730680348626,0.052306990725386124,0.0088514413519953,0.027043659683031004,0.06563874815548155
airFoil2D_SST_81.1_-3.152_4.53_2.464_15.089,5232883.211271057,-3.152,False,True,0.18315982391593758,0.01869856907627107,0.09878363966740732,0.009130896690335087,0.08437618424853026,0.009567672385935984
airFoil2D_SST_82.258_8.716_1.254_6.814_0.0_15.773,5307601.814953571,8.716,False,True,1.1238008687938217,-0.024976444014114918,1.0317747428961637,0.012626379959587947,0.09202612589765802,0.03760282397370286
airFoil2D_SST_35.655_-1.157_0.274_7.435_1.0_6.16,2300597.4216753338,-1.157,False,True,0.24514685032204234,-0.059188003303276004,-0.09714650091690634,0.008259446638749017,0.34229335123894866,0.06744744994202502
airFoil2D_SST_88.377_11.031_2.891_2.555_14.289,5702423.17586316,11.031000000000002,False,True,1.6217510348505488,-0.07605597699516359,1.407325604224051,0.01583569277066274,0.21442543062649788,0.09189166976582633
airFoil2D_SST_90.277_-2.776_6.739_5.51_14.548,5825018.466879374,-2.776,False,True,0.6961642273326223,-0.06091346770972869,0.4835770826072407,0.009935253583135049,0.2125871447253816,0.07084872129286374
airFoil2D_SST_91.246_7.65_1.621_4.118_0.0_16.778,5887542.065297644,7.6499999999999995,False,True,1.1786082037399603,-0.09887895023358487,0.9160504416176927,0.011822238710801552,0.26255776212226767,0.11070118894438642
airFoil2D_SST_88.708_-1.362_0.781_3.831_13.726,5723780.566034932,-1.362,False,True,0.07328993174191048,-0.13195411788369632,-0.06544126098960479,0.008387690042184433,0.13873119273151527,0.14034180792588075
airFoil2D_SST_46.469_1.046_1.869_1.706_6.605,2998358.199069726,1.0460000000000003,False,True,0.3840268722824961,0.01741768776236867,0.29645894679711216,0.008152695135900329,0.08756792548538395,0.00926499262646834
airFoil2D_SST_38.477_5.932_1.847_6.459_1.0_11.875,2482683.690753101,5.932,False,True,0.936561131205725,-0.027917538870042835,0.8147423423945728,0.011398585845653812,0.12181878881115227,0.03931612471569665
airFoil2D_SST_42.943_-2.484_2.224_7.882_1.0_18.498,2770847.148478582,-2.484,False,True,0.016213028069472002,0.03010880408022089,-0.024657440759123343,0.010787996744586165,0.040870468828595345,0.019320807335634724
airFoil2D_SST_35.562_1.564_0.955_0.0_11.382,2294596.704799277,1.5639999999999998,False,True,0.4889943107199972,-0.013401430566659489,0.170234435092257,0.009314049734198835,0.3187598756277402,0.022715480300858324
airFoil2D_SST_37.26_8.498_2.099_4.252_6.054,2404158.1806653463,8.498,False,True,1.27908662842665,0.034113373451228834,1.1281351228587264,0.013903280108771593,0.15095150556792358,0.02021009334245724
airFoil2D_SST_46.138_8.316_1.46_7.535_0.0_7.129,2977000.808897954,8.316,False,True,1.0873658482881534,-0.014236594235976535,1.0510003543240518,0.012276382301172735,0.0363654939641016,0.02651297653714927
airFoil2D_SST_88.56_10.656_1.649_4.18_0.0_5.627,5714231.038103143,10.655999999999999,False,True,1.5746998229839542,-0.07134338142912261,1.2513748729155336,0.01454238138866109,0.32332495006842055,0.0858857628177837
airFoil2D_SST_85.129_1.736_1.952_3.253_1.0_17.464,5492849.75206281,1.736,False,True,0.4789359560607701,-0.0661044227001358,0.30682560679534,0.00951006668633343,0.17211034926543012,0.07561448938646924
airFoil2D_SST_90.188_13.394_3.579_5.456_1.0_15.563,5819275.845352826,13.394,False,True,1.9236551349881306,-0.11758212545637559,1.5849369949463288,0.022555860251734117,0.3387181400418018,0.1401379857081097
airFoil2D_SST_40.585_14.545_0.315_2.716_9.25,2618699.9399437224,14.545000000000002,False,True,1.5117722118340378,-0.05292442889529628,1.4495179483083527,0.026725241310038738,0.06225426352568508,0.07964967020533502
airFoil2D_SST_37.261_4.879_3.571_7.018_1.0_9.35,2404222.7045027236,4.879,False,True,0.9248980814350435,-0.005383229423303881,0.8974567426390244,0.01111952669051234,0.027441338796019066,0.01650275611381622
airFoil2D_SST_92.923_8.147_2.34_7.191_1.0_15.373,5995748.540578797,8.147,False,True,1.3413913415571792,-0.1157936299080862,1.0955629802621158,0.012511997086055427,0.24582836129506336,0.12830562699414164
airFoil2D_SST_78.374_-1.964_3.817_6.838_11.44,5056991.230581477,-1.964,False,True,0.19002258222300858,-0.024658495742969216,0.3247288095190204,0.008687679580951261,0.1347062272960118,0.03334617532392048
airFoil2D_SST_33.243_9.415_0.453_6.549_1.0_9.924,2144965.925922118,9.415,False,True,1.2517440303570866,-0.03662496982404265,1.0401504662431962,0.013912284923156229,0.2115935641138904,0.050537254747198876
airFoil2D_SST_46.407_7.986_2.488_3.249_1.0_7.516,2994357.7211523545,7.986,False,True,1.1500133080186554,-0.004558287965019725,1.0225618834124601,0.011788015485994393,0.1274514246061953,0.016346303451014118
airFoil2D_SST_86.375_5.649_5.559_3.348_12.866,5573246.453434495,5.648999999999999,False,True,1.2974224696610401,-0.09609830538927741,1.1691611096881043,0.01200187388697458,0.12826135997293586,0.10810017927625198
airFoil2D_SST_32.677_5.679_0.493_6.223_1.0_9.86,2108445.4339667615,5.679,False,True,0.9764570225773926,-0.007397406116330829,0.6611272487368155,0.010617295763867322,0.31532977384057714,0.01801470188019815
airFoil2D_SST_83.061_-2.365_3.764_5.776_1.0_15.89,5359414.456367267,-2.365,False,True,0.1873051378822538,0.009810482257351066,0.08856471848932763,0.009159242539944597,0.09874041939292617,0.0006512397174064689
airFoil2D_SST_44.846_-0.985_5.53_0.0_5.101,2893636.0110069276,-0.985,False,True,0.6484320393255266,0.019142365431795788,-0.10765392398595441,0.0077676824572524865,0.756085963311481,0.0113746829745433
airFoil2D_SST_82.182_-1.399_1.493_3.187_0.0_10.789,5302698.003312923,-1.399,False,True,0.08657330505010066,-0.07473598082767494,-0.05607796349900819,0.007938007943696866,0.14265126854910887,0.0826739887713718
airFoil2D_SST_38.787_5.253_6.652_1.953_11.241,2502686.080339957,5.253,False,True,1.122834395968155,-4.265833790187412e-05,1.181749716236772,0.013725579407319822,0.05891532026861701,0.013768237745221696
airFoil2D_SST_86.957_-1.263_0.866_3.895_1.0_15.644,5610799.326787883,-1.263,False,True,0.048832835528377444,-0.10812893797944287,-0.07150882132453076,0.008790306757138416,0.12034165685290821,0.11691924473658129
airFoil2D_SST_45.395_5.098_1.089_7.496_1.0_6.033,2929059.5977268764,5.098,False,True,0.7746284889786229,0.006371357497174018,0.6756506695922806,0.009378629037780674,0.09897781938634231,0.0030072715406066555
airFoil2D_SST_86.419_5.574_3.194_3.726_0.0_12.775,5576085.502279081,5.573999999999999,False,True,1.0442672982250696,-0.08894854949238928,0.8313287503897822,0.010225094003859722,0.21293854783528743,0.099173643496249
airFoil2D_SST_83.887_11.098_3.317_2.112_7.259,5412711.146040631,11.098,False,True,1.5554551590202137,-0.07811507568868734,1.485632462938304,0.015215571780122034,0.06982269608190972,0.09333064746880937
airFoil2D_SST_89.255_9.525_1.912_5.137_1.0_13.035,5759075.105080126,9.525,False,True,1.4075603611219223,-0.08849995126629534,1.1718048929789264,0.012803892933517738,0.23575546814299586,0.10130384419981307
airFoil2D_SST_91.765_1.166_5.421_6.392_17.218,5921029.936896284,1.1660000000000001,False,True,0.9302660923659275,-0.029667669838611743,0.7610553551899867,0.011586294457172658,0.16921073717594082,0.0412539642957844
airFoil2D_SST_78.157_9.869_0.317_7.858_1.0_11.996,5042989.557870679,9.869,False,True,1.209553920964251,0.018233730429284833,1.084833550881885,0.012654474981544508,0.12472037008236603,0.005579255447740326
airFoil2D_SST_90.417_-4.392_3.599_3.758_1.0_19.217,5834051.8041121485,-4.392000000000001,False,True,0.060319515315996136,0.003817430777070363,-0.19671345131230702,0.009770256888597846,0.25703296662830316,0.005952826111527483
airFoil2D_SST_81.781_2.334_3.114_3.469_10.511,5276823.944524764,2.334,False,True,0.6131254733259596,-0.05711810087125893,0.5875125624263032,0.00866086242041065,0.025612910899656338,0.06577896329166959
airFoil2D_SST_78.465_-2.113_3.461_4.125_0.0_14.354,5062862.8997827815,-2.113,False,True,0.0966533983780227,0.007885913716311477,0.03236560607385808,0.008817664768877125,0.06428779230416462,0.0009317510525656478
airFoil2D_SST_79.103_9.448_2.568_4.486_1.0_15.39,5104029.108029278,9.448,False,True,1.2721127818904756,-0.00640261700889197,1.1770608120873727,0.01398693357699849,0.09505196980310293,0.02038955058589046
airFoil2D_SST_45.597_6.131_2.7_3.155_1.0_10.392,2942093.4128770214,6.131,False,True,0.924353642920244,-0.006680881253448512,0.8368745606021148,0.01096835522418472,0.08747908231812918,0.01764923647763323
airFoil2D_SST_36.228_6.699_2.659_3.41_0.0_9.235,2337569.580492329,6.699,False,True,1.0859285674615986,0.015074502063276249,0.9002946576301146,0.01155564342417012,0.18563390983148398,0.003518858639106129
airFoil2D_SST_36.275_5.975_3.061_0.0_14.428,2340602.2008490455,5.975,False,True,0.9721730476566625,0.003198078942899224,0.6299181246452773,0.011421143419742267,0.34225492301138516,0.008223064476843043
airFoil2D_SST_85.763_11.065_1.74_5.104_0.0_19.742,5533757.8649598,11.065,False,True,1.447615572251655,-0.02143860771229783,1.2015197232139976,0.017113780240611044,0.24609584903765747,0.03855238795290887
airFoil2D_SST_43.561_0.582_1.359_2.351_5.423,2810722.8799775406,0.582,False,True,0.34597512593659463,0.01755903869502716,0.19956169901614523,0.007910930804257723,0.1464134269204494,0.009648107890769437
airFoil2D_SST_46.142_6.813_0.329_3.584_0.0_16.504,2977258.904247462,6.813,False,True,0.7932407882131024,-0.04006515604755684,0.722588556536471,0.012072980343115935,0.07065223167663137,0.052138136390672774
airFoil2D_SST_36.385_2.558_2.975_3.104_1.0_9.306,2347699.822960511,2.558,False,True,0.7204451831694832,-0.011421766508499576,0.46946685108241365,0.009466820438840132,0.2509783320870696,0.020888586947339707
airFoil2D_SST_43.61_7.882_2.642_5.195_0.0_10.138,2813884.5480090114,7.881999999999999,False,True,1.0853270924476526,-0.010293004785772941,1.0675843637833393,0.012537199820484493,0.017742728664313256,0.022830204606257433
airFoil2D_SST_42.305_7.66_6.26_2.256_12.622,2729680.940232085,7.659999999999999,False,True,1.2953598983211996,0.011099747101754279,1.3711536631767245,0.016270726656299805,0.07579376485552491,0.005170979554545527
airFoil2D_SST_33.816_-1.984_6.59_0.0_7.983,2181938.084739113,-1.984,False,True,0.6055249772175708,0.021435579602542443,-0.21571984095232108,0.00877518414353038,0.8212448181698919,0.012660395459012062
airFoil2D_SST_34.664_-1.571_0.799_6.033_8.975,2236654.2988347714,-1.5709999999999997,False,True,0.19651125207791934,-0.0514814940893088,-0.06807013665636116,0.008836997568228037,0.2645813887342805,0.06031849165753683
airFoil2D_SST_92.18_9.107_2.377_7.874_1.0_6.764,5947807.329407721,9.107,False,True,1.4570136353297574,-0.15263351017625354,1.2460372383438552,0.012171768574623182,0.2109763969859022,0.16480527875087672
airFoil2D_SST_33.071_9.94_0.604_4.81_16.124,2133867.8258932815,9.94,False,True,1.3479208247557344,-0.011866915936440486,1.0554016571173144,0.0158879634334336,0.29251916763842,0.027754879369874086
airFoil2D_SST_80.975_5.011_0.813_3.06_1.0_10.426,5224817.731598938,5.011,False,True,0.7783931781901754,-0.030276517868099873,0.6015093495346352,0.008928615649017334,0.1768838286555402,0.039205133517117206
airFoil2D_SST_78.545_-2.454_3.406_6.14_0.0_5.302,5068024.806772937,-2.454,False,True,0.127038750077665,-0.09684527228848694,0.05338198248358136,0.007658800293895524,0.07365676759408363,0.10450407258238247
airFoil2D_SST_91.462_10.058_4.636_6.91_9.747,5901479.214171067,10.058,False,True,1.7236391655712455,-0.17584036604756648,1.6334122705568455,0.017239583244286958,0.09022689501440007,0.19307994929185343
airFoil2D_SST_32.706_8.859_2.638_5.49_0.0_18.856,2110316.6252506934,8.859,False,True,1.2921449558234406,0.07766120542214847,1.055125595175582,0.017744190561769818,0.23701936064785856,0.05991701486037865
airFoil2D_SST_79.363_-2.891_4.248_5.445_5.234,5120805.305747286,-2.891,False,True,0.18278153403193656,-0.12406618874327358,0.21723676254136523,0.0075546077417379485,0.03445522850942867,0.13162079648501152
airFoil2D_SST_33.238_-0.071_0.667_2.065_6.479,2144643.3067352334,-0.071,False,True,0.4251710493624231,-0.05026148536877295,0.057645043512572734,0.008369962383274495,0.3675260058498504,0.05863144775204745
airFoil2D_SST_82.329_9.489_3.252_5.065_1.0_9.749,5312183.007407335,9.489,False,True,1.386264016632619,-0.08166289243628466,1.2877166550356698,0.012973152557576959,0.09854736159694921,0.09463604499386162
airFoil2D_SST_34.666_4.982_0.919_2.649_8.985,2236783.346509525,4.982,False,True,0.8933998485075397,0.007601208626539624,0.6333471038421425,0.010097416372251524,0.2600527446653972,0.0024962077457119005
airFoil2D_SST_40.801_5.011_3.732_3.031_0.0_5.965,2632637.0888171447,5.011,False,True,1.0030677063309859,0.09199215873842387,0.7781394461600393,0.00986861145704477,0.22492826017094658,0.0821235472813791
airFoil2D_SST_31.68_0.424_0.273_4.301_1.0_11.616,2044115.168101937,0.424,False,True,0.42742595287534135,-0.033921799573936706,0.06675511582274275,0.00945165224295701,0.3606708370525986,0.04337345181689371
airFoil2D_SST_87.052_-2.338_6.683_0.0_6.744,5616929.091338695,-2.338,False,True,0.6068758762680566,-0.11228017497754819,-0.25730714717984315,0.007352130524029901,0.8641830234478998,0.11963230550157809
airFoil2D_SST_41.402_13.739_1.243_5.342_1.0_17.799,2671415.9150806945,13.739,False,True,1.460542010065255,0.06951485743405031,1.3524009258462955,0.024863274959054254,0.10814108421895963,0.04465158247499605
airFoil2D_SST_89.868_-1.296_1.937_3.867_5.329,5798628.2173922,-1.296,False,True,0.280569462106113,-0.12348001364985578,0.07155303635024872,0.006994533151481873,0.20901642575586427,0.13047454680133766
airFoil2D_SST_78.34_6.378_3.54_7.969_1.0_16.4,5054797.420110662,6.378,False,True,0.9853033797457068,-0.025080172164345466,1.0456192919293383,0.012874781257708884,0.060315912183631526,0.03795495342205435
airFoil2D_SST_36.78_-1.098_3.205_0.0_11.557,2373186.738724408,-1.0980000000000003,False,True,0.2560436784113437,-0.0062109501358644514,-0.11726435799122276,0.00924852045729184,0.37330803640256643,0.015459470593156291
airFoil2D_SST_87.75_14.191_0.722_3.837_1.0_6.198,5661966.729827809,14.191,False,True,1.8759107027868644,-0.011589367142081974,1.4223622265626417,0.031690867699943635,0.4535484762242228,0.04328023484202561
airFoil2D_SST_31.677_-0.742_2.926_5.236_5.651,2043921.5965898063,-0.742,False,True,0.5016775425979814,0.03748352712912392,0.27495706390154784,0.008573506845642072,0.22672047869643353,0.02891002028348185
airFoil2D_SST_41.538_7.624_0.971_1.971_5.516,2680191.1569639603,7.623999999999999,False,True,1.059724181223403,0.01696079737699692,0.9128936994986225,0.011865269462529263,0.14683048172478053,0.005095527914467657
airFoil2D_SST_86.438_13.799_4.104_0.0_19.913,5577311.455189244,13.798999999999998,False,True,1.9167385619791069,-0.07946161343151908,1.294393117976062,0.020348300407501553,0.6223454440030449,0.09980991383902063
airFoil2D_SST_41.173_6.263_2.832_7.223_0.0_15.006,2656639.9563213717,6.263000000000001,False,True,0.9288764573564171,0.0003638712276002043,0.9383215780905632,0.01305341439986957,0.00944512073414605,0.012689543172269366
airFoil2D_SST_46.586_6.539_3.456_6.189_0.0_10.425,3005907.4880428296,6.539,False,True,0.9845313079495531,0.0030349526790512393,1.0307002929666509,0.011921374623825056,0.04616898501709776,0.008886421944773817
airFoil2D_SST_90.707_2.809_6.433_1.535_12.588,5852763.716951464,2.809,False,True,1.2248313355141298,-0.08911148436588015,0.9186613083771396,0.01050346196714078,0.30617002713699026,0.09961494633302093
airFoil2D_SST_37.983_9.999_6.128_2.638_10.544,2450808.915088885,9.999,False,True,1.539920898446882,0.027793838042140584,1.582592251906727,0.019155702947984524,0.042671353459845074,0.00863813509415606
airFoil2D_SST_35.823_8.293_0.329_6.252_0.0_11.422,2311437.426354662,8.293,False,True,1.110038508001394,-0.05181399585660143,0.9117210937869853,0.012621090967334072,0.19831741421440863,0.0644350868239355
airFoil2D_SST_42.265_11.823_1.421_3.474_1.0_19.075,2727099.986737007,11.823,False,True,1.37112042065009,0.08515597819628022,1.1922759870429387,0.02023457290254732,0.1788444336071513,0.0649214052937329
airFoil2D_SST_90.743_14.221_1.897_3.274_8.669,5855086.575097036,14.221,False,True,1.954879747408245,-0.0713703580555535,1.611027186706278,0.02207605737218447,0.3438525607019671,0.09344641542773797
airFoil2D_SST_39.501_0.468_2.912_7.633_0.0_12.416,2548756.1002271026,0.468,False,True,0.33037096084575546,-0.012068786434331402,0.3706190528750207,0.00976837083037376,0.04024809202926527,0.021837157264705163
airFoil2D_SST_34.943_-3.548_0.916_2.445_11.722,2254656.4494629414,-3.548,False,True,-0.035849947178925395,-0.07574369360949992,-0.29382266816511476,0.009715449603479536,0.2579727209861894,0.08545914321297945
airFoil2D_SST_91.329_0.464_6.288_0.0_14.809,5892897.543799931,0.464,False,True,0.9973430299545493,-0.05965968995547,0.05552145137137728,0.008524333448754124,0.941821578583172,0.06818402340422412
airFoil2D_SST_79.844_5.144_0.947_7.443_0.0_12.405,5151841.271525602,5.144,False,True,0.7506922010641971,-0.02087074202725675,0.6621780667091026,0.009490471708185825,0.08851413435509448,0.030361213735442573
airFoil2D_SST_82.06_1.675_2.527_5.92_0.0_9.052,5294826.095152935,1.6750000000000003,False,True,0.5257312848370761,-0.06423799257853896,0.4235095799607144,0.008045102474006204,0.10222170487636167,0.07228309505254517
airFoil2D_SST_35.575_-4.221_6.432_5.051_16.214,2295435.5146851772,-4.221,False,True,0.14914732737874895,0.018692395605998377,0.22156328127964256,0.011699184150925003,0.07241595390089361,0.006993211455073374
airFoil2D_SST_43.562_-3.431_1.767_5.139_0.0_15.991,2810787.4038149174,-3.431,False,True,-0.18635866724242695,-0.01781794336935366,-0.2104423190957923,0.0102145079740052,0.024083651853365362,0.028032451343358862
airFoil2D_SST_35.429_-0.673_3.556_7.908_1.0_10.289,2286015.034428142,-0.673,False,True,0.38892859269520264,0.0021047267594742347,0.33312898057916907,0.009499906373297609,0.05579961211603357,0.007395179613823374
airFoil2D_SST_79.684_1.762_0.85_4.146_14.581,5141517.457545289,1.762,False,True,0.32391392150981024,-0.04256770099866358,0.27920912164634665,0.008887782018620068,0.044704799863463596,0.05145548301728365
airFoil2D_SST_78.338_-4.8_1.48_3.787_9.914,5054668.372435907,-4.8,False,True,-0.31902370842433414,-0.03529399944636369,-0.366991026341158,0.008497574861960932,0.04796731791682385,0.04379157430832462
airFoil2D_SST_38.052_-3.281_6.341_2.939_9.861,2455261.0598678947,-3.281,False,True,0.26588470411868736,-0.0035138742345166007,0.2807906964663961,0.009895913707893932,0.01490599234770873,0.013409787942410533
airFoil2D_SST_41.471_4.742_2.884_3.027_5.619,2675868.059859704,4.742000000000001,False,True,0.9192608910626915,0.08290996264824019,0.8109013517970359,0.009739797372141586,0.10835953926565556,0.0731701652760986
airFoil2D_SST_44.068_12.32_3.827_5.777_0.0_10.068,2843436.4655276565,12.32,False,True,1.556373617197052,0.019130826643580845,1.5760612757674624,0.020330459398086014,0.019687658570410438,0.0011996327545051692
